,user_loginStatus,user_id,user_personal_language,classified_id,classified_type,classified_subtype,classified_price,classified_transactionType,classified_zip,classified_visualisationOption,classified_kitchen_type,classified_building_constructionYear,classified_building_condition,classified_energy_heatingType,classified_certificates_primaryEnergyConsumptionLevel,classified_bedroom_count,classified_land_surface,classified_atticExists,classified_basementExists,classified_outdoor_garden_surface,classified_outdoor_terrace_exists,classified_specificities_SME_office_exists,classified_wellnessEquipment_hasSwimmingPool,classified_parking_parkingSpaceCount_indoor,classified_parking_parkingSpaceCount_outdoor,classified_condition_isNewlyBuilt,customer_id,customer_name,customer_family,customer_groupInfo_id,customer_groupInfo_name,customer_networkInfo_id,customer_networkInfo_name,screen_name,screen_language
251,loggedout,,,10153863,apartment,apartment,270000,forsale,1040,xl,hyperequipped,1960,justrenovated,gas,267,1,,,,,true,,,,5,,1942392,bathim&amp;col’immobiliersurmesure,agency,,,,,classifieddetails,en
252,loggedout,,,10151669,apartment,penthouse,399000,forsale,1200,xl,installed,1992,good,gas,206,2,,,true,,true,true,,,,,145409,expertissimmo,agency,,,,,classifieddetails,en
253,loggedout,,,10151613,apartment,apartment,460000,forsale,1040,xl,semiequipped,1933,good,gas,245,2,,,true,,true,,,,,,1942392,bathim&amp;col’immobiliersurmesure,agency,,,,,classifieddetails,en
254,loggedout,,,10153836,apartment,apartment,495000,forsale,8793,xl,installed,2018,good,gas,77,2,,,,,true,,,1,,,2289068,immobeguin,agency,,,,,classifieddetails,en
255,loggedout,,,10152032,apartment,apartment,1875000,forsale,8300,xl,usahyperequipped,1978,asnew,gas,165,3,,,,,true,true,,2,2,,2085,immaxknokke,agency,,,,,classifieddetails,en
256,loggedout,,,10141214,apartment,apartment,1995000,forsale,1050,xl,usahyperequipped,2018,justrenovated,gas,109,4,,,true,,true,,,3,,1,2078276,barnesbrussels,agency,,,,,classifieddetails,en
257,loggedout,,,10143856,apartmentgroup,apartmentgroup,169500-399500,forsale,8710,xl,,,,,,,,,,,,,,,,1,1600308,dewaele-woonvastgoedwaregem,agency,,,,,classifieddetails,en
258,loggedout,,,10156553,house,house,324500,forsale,2660,l,semiequipped,,,,298,3,240,,,,,,,,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
259,loggedout,,,10156552,house,house,365000,forsale,2660,l,,,justrenovated,,227,4,180,,,,,,,,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
260,loggedout,,,10156551,apartment,apartment,269000,forsale,9120,l,installed,1974,asnew,gas,153,2,,,,,true,,,,,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
261,loggedout,,,10156550,apartment,apartment,279000,forsale,9120,l,installed,1995,good,gas,101,2,,,,,,,,1,,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
262,loggedout,,,10156549,apartment,apartment,299000,forsale,2000,l,semiequipped,1942,torenovate,gas,640,1,,,true,,true,true,,3,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
263,loggedout,,,10156548,house,house,369000,forsale,9100,l,installed,,good,electric,290,5,200,,,,,,,1,,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
264,loggedout,,,10156547,house,house,329000,forsale,9120,l,installed,1950,good,gas,317,2,339,,true,,,,,,3,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
265,loggedout,,,10156546,apartment,apartment,205000,forsale,2660,l,semiequipped,1968,good,,207,3,,,true,,true,,,,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
266,loggedout,,,10143541,apartment,apartment,220000,forsale,1020,xl,semiequipped,1970,asnew,gas,143,1,,,true,,true,,,1,,,3854704,gvdimmo,agency_paying_with_ogone,,,,,classifieddetails,en
267,loggedout,,,10143954,apartment,apartment,225000,forsale,2660,xl,installed,1996,asnew,gas,128,2,,,,,true,,,1,,,1237655,chase,agency,,,,,classifieddetails,en
268,loggedout,,,10143225,apartmentgroup,apartmentgroup,292000-415000,forsale,1300,xl,,,,,,,,,,,,,,,,1,1749739,aryespropertiess.p.r.l,agency,,,,,classifieddetails,en
269,loggedout,,,10143801,apartment,duplex,370000,forsale,9000,xl,hyperequipped,2013,justrenovated,gas,129,3,,,true,,,true,,1,,,348077,trevigent,agency,,,,,classifieddetails,en
270,loggedout,,,10143472,apartmentgroup,apartmentgroup,399000-775000,forsale,1325,xl,,,,,,,,,,,,,,,2,1,2946270,immodussartchaumont-gistoux,agency,,,,,classifieddetails,en
271,loggedout,,,10152284,apartment,flatstudio,250500,forsale,1160,xl,usahyperequipped,2022,asnew,,55,0,,,true,,true,,,1,1,1,1364801,victoire(immobilierneuf),real_estate_agency,,,,,classifieddetails,en
272,loggedout,,,10155188,apartment,apartment,210000,forsale,4000,xl,installed,1993,good,,162,3,,,,,true,,,,,,3502683,nigelimmo,agency,,,,,classifieddetails,en
273,loggedout,,,10110541,apartment,penthouse,249000,forsale,8490,xl,installed,2014,good,gas,114,2,,,true,,true,,,1,,,3878559,immowoon!,agency,,,,,classifieddetails,en
274,loggedout,,,10141588,apartmentgroup,apartmentgroup,22500-339750,forsale,9170,xl,,,,,,,,,,,,,,,,1,2278,smetvastgoed&amp;landmeten,agency,,,,,classifieddetails,en
275,loggedout,,,10141426,apartment,apartment,145000,forsale,4540,xl,installed,1994,good,electric,178,1,,,,,true,,,,,,2222,trevirasquain,agency,,,,,classifieddetails,en
276,loggedout,,,10142206,apartment,apartment,215000,forsale,1050,xl,semiequipped,1923,good,gas,213,1,,,true,,,,,,,,2575488,weinvestbruxelles,agency,,,,,classifieddetails,en
277,loggedout,,,10142123,apartmentgroup,apartmentgroup,235000-470000,forsale,8790,xl,,,,,,,,,,,,,,,,1,1600308,dewaele-woonvastgoedwaregem,agency,,,,,classifieddetails,en
278,loggedout,,,10141695,apartmentgroup,apartmentgroup,244900-254900,forsale,2830,xl,,,,,,,,,,,,,,,,1,2935516,heylenvastgoedheist-op-den-berg,agency,,,,,classifieddetails,en
279,loggedout,,,10052020,apartment,apartment,249000,forsale,1200,xl,installed,1956,tobedoneup,gas,341,1,,,true,,,,,,,,145409,expertissimmo,agency,,,,,classifieddetails,en
280,loggedout,,,10140797,apartmentgroup,apartmentgroup,260000-260000,forsale,9000,xl,,,,,,,,,,,,,,,10,1,1989885,immodavinci,agency,,,,,classifieddetails,en
281,loggedout,,,10140738,apartmentgroup,apartmentgroup,270000-535000,forsale,8800,xl,,,,,,,,,,,,,,1,1,1,1670089,zabrarealestate,property_developer,,,,,classifieddetails,en
282,loggedout,,,10140583,apartment,apartment,340000,forsale,1200,xl,semiequipped,1964,good,gas,255,3,,,true,,true,,,1,,,145409,expertissimmo,agency,,,,,classifieddetails,en
283,loggedout,,,10130388,apartment,apartment,375000,forsale,9800,xl,hyperequipped,2022,asnew,gas,1,2,,,true,,true,,,,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
284,loggedout,,,10142174,apartment,apartment,410000,forsale,3010,xl,installed,2007,good,gas,209,2,,,true,,true,,,1,,,751548,immoschroevenbvba,agency,,,,,classifieddetails,en
285,loggedout,,,10142207,apartment,penthouse,849000,forsale,1030,xl,hyperequipped,1920,good,gas,224,3,,,,,true,true,,,,,2575488,weinvestbruxelles,agency,,,,,classifieddetails,en
286,loggedout,,,10148189,apartment,flatstudio,180000,forsale,9000,xl,semiequipped,1993,good,electric,363,1,,,,,,,,,,,3835654,convas,agency,,,,,classifieddetails,en
287,loggedout,,,10146858,apartment,flatstudio,189000,forsale,1180,xl,installed,1975,asnew,electric,231,1,,,,,,,,,,,3860091,homerunrealestate,agency,,,,,classifieddetails,en
288,loggedout,,,10146820,apartment,apartment,340000,forsale,1050,xl,hyperequipped,2022,asnew,gas,91,1,,,true,,,,,,,,2475430,newdealproperties,agency,,,,,classifieddetails,en
289,loggedout,,,10146817,apartment,apartment,435000,forsale,1050,xl,hyperequipped,2022,asnew,gas,84,1,,,true,,,,,,,,2475430,newdealproperties,agency,,,,,classifieddetails,en
290,loggedout,,,10146818,apartment,apartment,470000,forsale,1050,xl,hyperequipped,2022,asnew,gas,93,1,,,true,,true,,,,,,2475430,newdealproperties,agency,,,,,classifieddetails,en
291,loggedout,,,10146819,apartment,duplex,495000,forsale,1050,xl,hyperequipped,2022,asnew,gas,113,2,,,true,,true,,,,,,2475430,newdealproperties,agency,,,,,classifieddetails,en
292,loggedout,,,10146816,apartment,duplex,645000,forsale,1050,xl,hyperequipped,2022,asnew,gas,107,2,,,true,,true,,,,,,2475430,newdealproperties,agency,,,,,classifieddetails,en
293,loggedout,,,10152845,apartment,apartment,285000,forsale,5030,xl,installed,2006,good,gas,110,2,,,true,,true,,,1,,,3692030,trevitessier,agency,,,,,classifieddetails,en
294,loggedout,,,10152533,apartment,apartment,295000,forsale,1850,xl,installed,1995,justrenovated,gas,282,2,,,true,,true,,,1,,,3629223,immo-starattm,agency,,,,,classifieddetails,en
295,loggedout,,,10046455,apartment,apartment,299000,forsale,2830,xl,hyperequipped,1997,good,gas,173,2,,,,,true,,,,,,459890,treviaxus,agency,,,,,classifieddetails,en
296,loggedout,,,10156553,house,house,324500,forsale,2660,l,semiequipped,,,,298,3,240,,,,,,,,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
297,loggedout,,,10156552,house,house,365000,forsale,2660,l,,,justrenovated,,227,4,180,,,,,,,,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
298,loggedout,,,10156551,apartment,apartment,269000,forsale,9120,l,installed,1974,asnew,gas,153,2,,,,,true,,,,,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
299,loggedout,,,10156550,apartment,apartment,279000,forsale,9120,l,installed,1995,good,gas,101,2,,,,,,,,1,,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
300,loggedout,,,10156549,apartment,apartment,299000,forsale,2000,l,semiequipped,1942,torenovate,gas,640,1,,,true,,true,true,,3,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
301,loggedout,,,10156548,house,house,369000,forsale,9100,l,installed,,good,electric,290,5,200,,,,,,,1,,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
302,loggedout,,,10156547,house,house,329000,forsale,9120,l,installed,1950,good,gas,317,2,339,,true,,,,,,3,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
303,loggedout,,,10156546,apartment,apartment,205000,forsale,2660,l,semiequipped,1968,good,,207,3,,,true,,true,,,,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
304,loggedout,,,10138456,apartment,duplex,225000,forsale,9260,xl,installed,2017,asnew,gas,125,1,,,,,true,,,,1,,1989885,immodavinci,agency,,,,,classifieddetails,en
305,loggedout,,,10139511,apartmentgroup,apartmentgroup,259000-349000,forsale,9032,xl,,,,,110,,,,,,,,,,,1,2118760,landbergh,agency,,,,,classifieddetails,en
306,loggedout,,,10138534,apartment,apartment,310000,forsale,3010,xl,semiequipped,1993,good,gas,238,2,,,,,true,,,1,,,1000159,immoliv&#039;it,agency,,,,,classifieddetails,en
307,loggedout,,,10139639,apartmentgroup,apartmentgroup,352800-772800,forsale,2970,xl,,,,,,,,,,,,,,,,1,667471,redsgroup,agency,,,,,classifieddetails,en
308,loggedout,,,10140213,apartment,apartment,390000,forsale,1970,xl,usainstalled,1973,justrenovated,fueloil,176,2,,,true,,true,,,1,,,3884312,,private,,,,,classifieddetails,en
309,loggedout,,,10138601,apartmentgroup,apartmentgroup,455000-915000,forsale,1180,xl,,,,,55,,,,,,,,,3,3,1,2595964,lecobelvaneauventeneuf,real_estate_agency,,,,,classifieddetails,en
310,loggedout,,,10138633,apartment,apartment,595000,forsale,1200,xl,usahyperequipped,2008,asnew,gas,122,3,,,true,,true,,,,2,,2538985,keystones,agency,,,,,classifieddetails,en
311,loggedout,,,10144273,apartment,apartment,260000,forsale,1090,xl,installed,1969,good,gas,700,2,,,,,true,,,,,,3875698,swiximinternationalbelux,agency_paying_with_ogone,,,,,classifieddetails,en
312,loggedout,,,10146804,apartment,apartment,180000,forsale,9000,xl,semiequipped,1993,good,electric,363,1,,,,,,,,,,,3835654,convas,agency,,,,,classifieddetails,en
313,loggedout,,,10154312,apartment,apartment,230000,forsale,9800,xl,hyperequipped,2022,asnew,gas,,1,,,,,true,,,101,10,1,2118760,landbergh,agency,,,,,classifieddetails,en
314,loggedout,,,10154310,apartment,apartment,370000,forsale,9800,xl,hyperequipped,2022,asnew,gas,,2,,,,,true,,,101,10,1,2118760,landbergh,agency,,,,,classifieddetails,en
315,loggedout,,,10154297,apartment,apartment,437000,forsale,9810,xl,hyperequipped,2023,asnew,gas,,3,,,,,true,,,41,,1,2118760,landbergh,agency,,,,,classifieddetails,en
316,loggedout,,,10137075,apartment,flatstudio,89000,forsale,4500,xl,semiequipped,1980,tobedoneup,gas,436,0,,,,,,,,,,,2222,trevirasquain,agency,,,,,classifieddetails,en
317,loggedout,,,10137774,apartmentgroup,apartmentgroup,194081.48-265799.5,forsale,2930,xl,,,,,,,,,,,,,,,,1,3692659,heylenvastgoedbrasschaat,agency,,,,,classifieddetails,en
318,loggedout,,,10137594,apartment,flatstudio,195000,forsale,1030,xl,usasemiequipped,1967,justrenovated,gas,402,1,,,,,true,,,,,,2305,abitaagenceimmobilièrescrl,agency,,,,,classifieddetails,en
319,loggedout,,,10084941,apartment,apartment,220000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,1,,,,,true,,,,,1,1989885,immodavinci,agency,,,,,classifieddetails,en
320,loggedout,,,10137324,apartmentgroup,apartmentgroup,222000-362500,forsale,1070,xl,,,,,25,,,,,,,,,57,57,1,2575488,weinvestbruxelles,agency,,,,,classifieddetails,en
321,loggedout,,,10137093,apartmentgroup,apartmentgroup,253575-623700,forsale,2640,xl,,,,,,,,,,,,,,,,1,2034904,habicomvastgoed,agency,,,,,classifieddetails,en
322,loggedout,,,10084890,apartment,apartment,254000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,1,,,,,true,,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
323,loggedout,,,10084884,apartment,apartment,259000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,1,,,,,true,,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
324,loggedout,,,10137385,apartment,apartment,275000,forsale,1000,xl,hyperequipped,1970,tobedoneup,gas,237,2,,,true,,true,,,,,,2575488,weinvestbruxelles,agency,,,,,classifieddetails,en
325,loggedout,,,10137418,apartmentgroup,apartmentgroup,278000-313000,forsale,2250,xl,,,,,,,,,,,,,,,,1,409894,heylenvastgoedherentals,agency,,,,,classifieddetails,en
326,loggedout,,,10084865,apartment,apartment,280000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,2,,,,,true,,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
327,loggedout,,,10084862,apartment,apartment,280000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,2,,,,,true,,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
328,loggedout,,,10084860,apartment,apartment,280000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,2,,,,,true,,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
329,loggedout,,,10084867,apartment,apartment,287500,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,2,,,,,true,,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
330,loggedout,,,9966662,apartment,apartment,310000,forsale,1200,xl,usahyperequipped,1976,justrenovated,gas,228,3,,,true,,true,,,2,50,1,3623946,bytheway,agency,,,,,classifieddetails,en
331,loggedout,,,10084889,apartment,apartment,317500,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,2,,,,,true,,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
332,loggedout,,,10084887,apartment,apartment,320000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,2,,,,,true,,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
333,loggedout,,,10084943,apartment,apartment,335000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,2,,,,,true,,,,,1,1989885,immodavinci,agency,,,,,classifieddetails,en
334,loggedout,,,10156553,house,house,324500,forsale,2660,l,semiequipped,,,,298,3,240,,,,,,,,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
335,loggedout,,,10156552,house,house,365000,forsale,2660,l,,,justrenovated,,227,4,180,,,,,,,,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
336,loggedout,,,10156551,apartment,apartment,269000,forsale,9120,l,installed,1974,asnew,gas,153,2,,,,,true,,,,,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
337,loggedout,,,10156550,apartment,apartment,279000,forsale,9120,l,installed,1995,good,gas,101,2,,,,,,,,1,,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
338,loggedout,,,10156549,apartment,apartment,299000,forsale,2000,l,semiequipped,1942,torenovate,gas,640,1,,,true,,true,true,,3,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
339,loggedout,,,10156548,house,house,369000,forsale,9100,l,installed,,good,electric,290,5,200,,,,,,,1,,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
340,loggedout,,,10156547,house,house,329000,forsale,9120,l,installed,1950,good,gas,317,2,339,,true,,,,,,3,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
341,loggedout,,,10156546,apartment,apartment,205000,forsale,2660,l,semiequipped,1968,good,,207,3,,,true,,true,,,,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
342,loggedout,,,10084891,apartment,apartment,345000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,3,,,,,true,,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
343,loggedout,,,10084885,apartment,apartment,349000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,3,,,,,true,,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
344,loggedout,,,10084882,apartment,apartment,349000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,2,,,,,true,,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
345,loggedout,,,10084886,apartment,apartment,350000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,3,,,,,true,,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
346,loggedout,,,10084892,apartment,apartment,355000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,2,,,,,true,,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
347,loggedout,,,10084888,apartment,apartment,360000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,3,,,,,true,,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
348,loggedout,,,10084883,apartment,apartment,399000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,2,,,,,true,,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
349,loggedout,,,10084858,apartment,duplex,415000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,3,,,,,true,true,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
350,loggedout,,,10084857,apartment,duplex,420000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,3,,,,,true,true,,1,1,1,1989885,immodavinci,agency,,,,,classifieddetails,en
351,loggedout,,,10084942,apartment,penthouse,465000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,2,,,,,true,,,,,1,1989885,immodavinci,agency,,,,,classifieddetails,en
352,loggedout,,,9592954,apartment,apartment,675000,forsale,1000,xl,hyperequipped,2019,asnew,gas,40,2,,,true,,true,,,,,1,1731013,orientations,agency,,,,,classifieddetails,en
353,loggedout,,,9996903,apartment,apartment,695000,forsale,1050,xl,notinstalled,2022,justrenovated,gas,40,2,,,true,,true,,,1,,1,1731013,orientations,agency,,,,,classifieddetails,en
354,loggedout,,,10042906,apartment,apartment,1537000,forsale,1050,xl,hyperequipped,2015,asnew,gas,63,2,,,true,,true,,,1,1,1,2352,latouretpetitvente,agency,,,,,classifieddetails,en
355,loggedout,,,10123723,apartment,apartment,1839000,forsale,1050,xl,hyperequipped,2015,asnew,gas,63,3,,,true,,true,,,,,1,2352,latouretpetitvente,agency,,,,,classifieddetails,en
356,loggedout,,,10146026,apartment,apartment,180000,forsale,1140,xl,installed,1975,tobedoneup,gas,245,1,,,,,,,,,,,3406569,trianoninvest,agency,,,,,classifieddetails,en
357,loggedout,,,10145274,apartment,apartment,1775000,forsale,8300,xl,usahyperequipped,1976,asnew,gas,160,3,,,true,,true,,,,,,285802,cambier-denil,agency,,,,,classifieddetails,en
358,loggedout,,,10146863,apartment,apartment,398000,forsale,1180,xl,usahyperequipped,2014,asnew,,67,2,,,true,,,,,,,,2538985,keystones,agency,,,,,classifieddetails,en
359,loggedout,,,10134617,apartmentgroup,apartmentgroup,137500-161500,forsale,1000,xl,,,,,70,,,,,,,,,,,1,2673557,trevi-immobilierneuf,real_estate_agency,,,,,classifieddetails,en
360,loggedout,,,10134010,apartment,apartment,159000,forsale,6800,xl,semiequipped,1980,good,fueloil,393,2,,,true,,true,,,,1,,3346893,honestylibramont-7bureauxprochesdechezvous,agency,,,,,classifieddetails,en
361,loggedout,,,10135516,apartmentgroup,apartmentgroup,211700-416000,forsale,2560,xl,,,,,,,,,,,,,,,,1,2296809,heylenvastgoedlier,agency,,,,,classifieddetails,en
362,loggedout,,,10133974,apartmentgroup,apartmentgroup,220000-220000,forsale,9890,xl,,,,,68,,,,,,,,,,,1,1989885,immodavinci,agency,,,,,classifieddetails,en
363,loggedout,,,10134348,apartment,apartment,225000,forsale,2200,xl,installed,1973,justrenovated,gas,144,2,,,,,true,,,,,,2210171,vastgoedhuys,agency,,,,,classifieddetails,en
364,loggedout,,,10135265,apartment,apartment,235200,forsale,2860,xl,semiequipped,2000,good,gas,144,2,,,true,,,,,,,,87803,immoid,agency,,,,,classifieddetails,en
365,loggedout,,,10134714,apartment,apartment,255000,forsale,1200,xl,installed,2010,asnew,gas,127,1,,,true,,true,,,,1,,3623946,bytheway,agency,,,,,classifieddetails,en
366,loggedout,,,10134345,apartment,apartment,273000,forsale,2860,xl,semiequipped,2000,good,gas,134,3,,,true,,true,,,1,,,87803,immoid,agency,,,,,classifieddetails,en
367,loggedout,,,10133958,apartment,apartment,320000,forsale,1200,xl,hyperequipped,1953,justrenovated,fueloil,203,1,,,true,,true,,,,,,1355753,j&amp;jproperties,agency,,,,,classifieddetails,en
368,loggedout,,,10134100,apartment,apartment,465000,forsale,9820,xl,installed,2012,good,gas,117,2,,,,,,,,1,,,3835654,convas,agency,,,,,classifieddetails,en
369,loggedout,,,10153246,apartment,apartment,379000,forsale,1030,xl,notinstalled,1961,torenovate,gas,,2,,,true,,true,,,1,,,1229100,directimmo,agency,,,,,classifieddetails,en
370,loggedout,,,10153247,apartment,apartment,379000,forsale,1200,xl,notinstalled,1961,torenovate,gas,,2,,,true,,true,,,1,,,1229100,directimmo,agency,,,,,classifieddetails,en
371,loggedout,,,10145548,apartment,apartment,214900,forsale,6800,xl,,2023,asnew,gas,85,2,,,true,,true,,,,1,1,3346893,honestylibramont-7bureauxprochesdechezvous,agency,,,,,classifieddetails,en
372,loggedout,,,10156553,house,house,324500,forsale,2660,l,semiequipped,,,,298,3,240,,,,,,,,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
373,loggedout,,,10156552,house,house,365000,forsale,2660,l,,,justrenovated,,227,4,180,,,,,,,,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
374,loggedout,,,10156551,apartment,apartment,269000,forsale,9120,l,installed,1974,asnew,gas,153,2,,,,,true,,,,,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
375,loggedout,,,10156550,apartment,apartment,279000,forsale,9120,l,installed,1995,good,gas,101,2,,,,,,,,1,,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
376,loggedout,,,10156549,apartment,apartment,299000,forsale,2000,l,semiequipped,1942,torenovate,gas,640,1,,,true,,true,true,,3,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
377,loggedout,,,10156548,house,house,369000,forsale,9100,l,installed,,good,electric,290,5,200,,,,,,,1,,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
378,loggedout,,,10156547,house,house,329000,forsale,9120,l,installed,1950,good,gas,317,2,339,,true,,,,,,3,,3775432,heylenvastgoedwaasland,agency,,,,,classifieddetails,en
379,loggedout,,,10156546,apartment,apartment,205000,forsale,2660,l,semiequipped,1968,good,,207,3,,,true,,true,,,,,,3839364,heylenvastgoedantwerpen&#039;tzand,agency,,,,,classifieddetails,en
